date,brandSafe,classified_as,sentiment,entities
2022-04-02,False,"[""War_Terrorism_Firearms""]",neutral,"[{'name': 'ERROR PREDICTION wwwpronews.gr', 'type': 'ORG'}, {'name': 'Μαριουπολης', 'type': 'LOC'}, {'name': 'Ηρακλειο', 'type': 'LOC'}, {'name': 'Ν.Ηλιοπουλος', 'type': 'PERSON'}, {'name': 'ΓΕΕΦ', 'type': 'ORG'}, {'name': 'Τσετσενοι', 'type': 'MISC'}, {'name': 'BMP-3', 'type': 'MISC'}]"
2022-04-02,True,"[""Social/Showbiz""]",positive,"[{'name': 'Ελενη', 'type': 'PERSON'}, {'name': 'twitter', 'type': 'ORG'}, {'name': 'Ελενη Μενεγακη', 'type': 'PERSON'}]"
2022-04-02,False,"[""Family"", ""Health/Health_news""]",negative,"[{'name': 'Μεγαρο Μαξιμου. Θεσσαλονικη', 'type': 'LOC'}, {'name': 'PHE', 'type': 'ORG'}, {'name': 'Δημοσιας Υγειας της Αγγλιας', 'type': 'ORG'}, {'name': 'Δημοσια Αρχη Υγειας', 'type': 'ORG'}, {'name': 'Spector', 'type': 'PERSON'}, {'name': 'MHRA', 'type': 'ORG'}, {'name': 'David Livermore', 'type': 'PERSON'}, {'name': 'dailymail.co.uk', 'type': 'ORG'}, {'name': 'Υπηρεσιας Εθνικων Στατιστικων', 'type': 'ORG'}, {'name': 'Μικτη Επιτροπη Εμβολιασμων', 'type': 'ORG'}, {'name': 'Πανεπιστημιο της Ανατολικης Αγγλιας', 'type': 'ORG'}, {'name': 'Tim Spector', 'type': 'PERSON'}, {'name': 'covid-19', 'type': 'MISC'}, {'name': 'Paul Hunter', 'type': 'PERSON'}, {'name': 'Pfizer', 'type': 'ORG'}, {'name': 'Πατρα', 'type': 'LOC'}, {'name': 'Ρουλας Πισπιριγκου', 'type': 'PERSON'}, {'name': 'Βρετανων', 'type': 'MISC'}, {'name': 'Moderna', 'type': 'ORG'}, {'name': 'King’s', 'type': 'ORG'}, {'name': 'Λονδινου', 'type': 'LOC'}, {'name': 'Covid', 'type': 'MISC'}, {'name': 'Μεγαλη Βρετανια', 'type': 'LOC'}, {'name': 'Hunter', 'type': 'PERSON'}, {'name': 'Covid-19', 'type': 'MISC'}, {'name': 'JCVI', 'type': 'ORG'}, {'name': 'Βρετανιας', 'type': 'LOC'}, {'name': 'Βρετανια', 'type': 'LOC'}, {'name': 'JCVI', 'type': 'MISC'}, {'name': 'MailOnline', 'type': 'ORG'}]"
2022-04-02,True,"[""News""]",neutral,"[{'name': 'ΣΗΜΕΡΑΜαρκος Σεφερλης', 'type': 'PERSON'}, {'name': 'Υεμενη', 'type': 'LOC'}, {'name': 'Μουντιαλ 2022', 'type': 'MISC'}, {'name': 'Ιραν', 'type': 'LOC'}, {'name': 'Πεκινο', 'type': 'LOC'}, {'name': 'Κινεζων', 'type': 'MISC'}, {'name': 'Καταρ', 'type': 'LOC'}, {'name': 'Ελενα Ακριτα', 'type': 'PERSON'}, {'name': 'ΗΠΑ', 'type': 'LOC'}, {'name': 'ΝΑΤΟ', 'type': 'ORG'}, {'name': 'Κινας', 'type': 'LOC'}]"
2022-04-02,True,"[""Politics""]",negative,"[{'name': 'Οθωνους', 'type': 'LOC'}, {'name': 'Τουρκοι', 'type': 'MISC'}, {'name': 'Κωνσταντινουπολη', 'type': 'LOC'}, {'name': 'Ελληνες', 'type': 'MISC'}, {'name': 'Αιγαιου', 'type': 'LOC'}, {'name': 'Καστελλοριζο', 'type': 'LOC'}, {'name': 'Τουρκια', 'type': 'LOC'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'FIR', 'type': 'ORG'}, {'name': 'Κρητη', 'type': 'LOC'}, {'name': 'Τουρκος', 'type': 'MISC'}, {'name': 'Νικου Παναγιωτοπουλου', 'type': 'PERSON'}, {'name': 'Κυπρο', 'type': 'LOC'}, {'name': 'Τουρκιας', 'type': 'LOC'}, {'name': 'Upd', 'type': 'ORG'}, {'name': 'Εβρο', 'type': 'LOC'}, {'name': 'Πλακεντιας', 'type': 'LOC'}, {'name': 'Ανατολικη Μεσογειο', 'type': 'LOC'}, {'name': 'ΤΔΒΚ', 'type': 'ORG'}, {'name': 'Καρα', 'type': 'PERSON'}, {'name': 'υπουργειο Αμυνας', 'type': 'ORG'}, {'name': 'Ταγιπ Ερντογαν', 'type': 'PERSON'}, {'name': 'Αγκυρας', 'type': 'LOC'}, {'name': 'Βαρωσιων', 'type': 'LOC'}, {'name': 'Ελλαδας', 'type': 'LOC'}, {'name': 'Συνθηκων Λωζαννης και Παρισιων', 'type': 'LOC'}, {'name': 'Τουρκοκυπριων', 'type': 'MISC'}, {'name': 'Μεβλουτ Τσαβουσογλου', 'type': 'PERSON'}, {'name': 'Κυριακου Μητσοτακη', 'type': 'PERSON'}, {'name': 'Αγκυρα', 'type': 'LOC'}, {'name': 'Κυπρου', 'type': 'LOC'}, {'name': 'Πιναρ Καρα', 'type': 'PERSON'}, {'name': 'υπουργειου Αμυνας', 'type': 'ORG'}, {'name': 'Ανατολικο Αιγαιο', 'type': 'LOC'}, {'name': 'Ταχσιν Ερτουγρουλογλου', 'type': 'PERSON'}, {'name': 'Τουρκους', 'type': 'MISC'}, {'name': 'Ελληνων', 'type': 'MISC'}]"
2022-04-02,True,"[""Politics""]",neutral,"[{'name': 'Θεσσαλονικη', 'type': 'LOC'}, {'name': '14ο Συνεδριο της Νεας Δημοκρατιας', 'type': 'MISC'}, {'name': 'ΝΔ Παυλος Μαρινακης', 'type': 'PERSON'}, {'name': 'Βελλιδειο Συνεδριακο Κεντρο', 'type': 'LOC'}, {'name': 'Παρουσια Μητσοτακη', 'type': 'PERSON'}, {'name': 'ΝΔ', 'type': 'ORG'}, {'name': 'Αποστολος Τζιτζικωστας', 'type': 'PERSON'}, {'name': 'Νικου Παπαθαναση', 'type': 'PERSON'}, {'name': 'Κ. Καραμανλη', 'type': 'PERSON'}, {'name': 'ΕΒΕΑ', 'type': 'ORG'}, {'name': 'Αδωνι Γεωργιαδη', 'type': 'PERSON'}, {'name': 'Θεσσαλονικης', 'type': 'LOC'}, {'name': 'Στελιος Κονταδακης', 'type': 'PERSON'}, {'name': 'Γιαννης Μπρατακος', 'type': 'PERSON'}, {'name': 'Σταυρος Καλαφατης', 'type': 'PERSON'}, {'name': 'Αιγαλεω', 'type': 'LOC'}, {'name': 'Βελλιδειο', 'type': 'LOC'}, {'name': 'Π. Μαρινακη', 'type': 'PERSON'}, {'name': 'Κωνσταντινος Ζερβας', 'type': 'PERSON'}, {'name': 'Χρηστου Σταικουρα', 'type': 'PERSON'}, {'name': 'Γ. Μπρατακο', 'type': 'PERSON'}, {'name': 'Αττικης', 'type': 'LOC'}, {'name': 'Νεας Δημοκρατιας', 'type': 'ORG'}, {'name': 'Γ. Καραγιαννη', 'type': 'PERSON'}, {'name': 'Μακεδονιας', 'type': 'LOC'}, {'name': 'Ηρακλειο', 'type': 'LOC'}, {'name': 'Τασο Γαιτανη.. Συντομο', 'type': 'PERSON'}, {'name': 'Metropolitan Expo', 'type': 'MISC'}, {'name': 'ΝΔ Κυριακου Μητσοτακη', 'type': 'PERSON'}, {'name': 'Κυριακος Μητσοτακης', 'type': 'PERSON'}, {'name': 'Θρακης', 'type': 'LOC'}, {'name': 'Κεντρικης Μακεδονιας', 'type': 'LOC'}]"
2022-04-02,False,"[""Crime""]",negative,"[{'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Α.Γεωργιαδης', 'type': 'PERSON'}, {'name': 'Ροδος', 'type': 'LOC'}, {'name': 'Μανο Τεχνιτη', 'type': 'PERSON'}, {'name': 'Gazprombank. Ροδος', 'type': 'ORG'}, {'name': 'Μονομελους Πρωτοδικειου Ροδου', 'type': 'ORG'}]"
2022-04-02,True,"[""News""]",neutral,"[{'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Google News', 'type': 'ORG'}]"
2022-04-02,True,"[""News""]",negative,"[{'name': 'Λιμενικου', 'type': 'ORG'}, {'name': 'Θεσσαλονικιος', 'type': 'PERSON'}, {'name': 'Φως στο τουνελ', 'type': 'MISC'}, {'name': 'Ουκρανοι', 'type': 'MISC'}, {'name': 'Πατρα', 'type': 'LOC'}, {'name': 'Πανελληνια Ομοσπονδια Ενωσεων Προσωπικου Λιμενικου Σωματος', 'type': 'ORG'}, {'name': 'ΠΟΕΠΛΣ', 'type': 'ORG'}, {'name': 'ΝΔ', 'type': 'ORG'}, {'name': 'Ρουλας', 'type': 'PERSON'}, {'name': 'Κ.Μητσοτακης', 'type': 'PERSON'}]"
2022-04-02,False,"[""Crime""]",negative,"[{'name': 'Κυριακου Μητσοτακη', 'type': 'PERSON'}, {'name': 'Μαξιμου', 'type': 'PERSON'}, {'name': 'Α.Μπουρλα', 'type': 'PERSON'}, {'name': 'Μυκονο', 'type': 'LOC'}, {'name': 'ΕΙΔΗΣΕΙΣ ΣΗΜΕΡΑΧανια', 'type': 'ORG'}, {'name': 'υπουργειο Προστασιας του Πολιτη', 'type': 'ORG'}, {'name': 'Πρεβεζα', 'type': 'LOC'}, {'name': 'Κ.Μητσοτακης', 'type': 'PERSON'}]"
2022-04-02,False,"[""War_Terrorism_Firearms""]",negative,"[{'name': 'Καρλα ντελ Ποντε', 'type': 'PERSON'}, {'name': 'Διεθνους Ποινικου Δικαστηριου', 'type': 'ORG'}, {'name': 'ΕΕ', 'type': 'ORG'}, {'name': 'ΔΠΔ', 'type': 'ORG'}, {'name': 'Ευρωπαικο Κοινοβουλιο', 'type': 'ORG'}, {'name': 'ΑΠΕ', 'type': 'ORG'}, {'name': 'Ραντοβαν Καρατζιτς', 'type': 'PERSON'}, {'name': 'Σερβιας', 'type': 'LOC'}, {'name': 'Σερβια', 'type': 'LOC'}, {'name': 'Βοσνιας', 'type': 'LOC'}, {'name': 'Ρατκο Μλαντιτς', 'type': 'PERSON'}, {'name': 'Διεθνες Ποινικο Δικαστηριο', 'type': 'ORG'}, {'name': 'Βελιγραδιου', 'type': 'LOC'}, {'name': 'Ευρωπαικη Ενωση', 'type': 'ORG'}, {'name': 'ντελ Ποντε', 'type': 'PERSON'}, {'name': 'Μλαντιτς', 'type': 'PERSON'}]"
2022-04-02,False,"[""Death_Injury_Accident"", ""News""]",negative,"[{'name': 'Dodge', 'type': 'MISC'}, {'name': 'Ρ.Πισπιριγκου', 'type': 'PERSON'}, {'name': 'GoldenEagle', 'type': 'MISC'}, {'name': 'Wendy Allen', 'type': 'PERSON'}, {'name': 'Old Orchard Beach', 'type': 'ORG'}, {'name': 'Stephen King', 'type': 'PERSON'}, {'name': 'Allen', 'type': 'PERSON'}, {'name': 'Μανου', 'type': 'PERSON'}, {'name': 'Christine', 'type': 'MISC'}, {'name': 'Αθηνα', 'type': 'LOC'}, {'name': 'Μαριουπολη', 'type': 'LOC'}, {'name': 'Γ.Σμιθ', 'type': 'PERSON'}]"
2022-04-02,False,"[""Crime""]",negative,"[{'name': 'Αστυνομικο Τμημα', 'type': 'ORG'}, {'name': 'ΕΛ.ΑΣ', 'type': 'ORG'}, {'name': 'Εικοσπενταρακης', 'type': 'PERSON'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Σοφια', 'type': 'PERSON'}, {'name': 'Μεταξακης', 'type': 'PERSON'}, {'name': 'Θεωνη', 'type': 'PERSON'}, {'name': 'Βασιλης Λυμπερης', 'type': 'PERSON'}, {'name': 'Βασιλικη Λυμπερη', 'type': 'PERSON'}, {'name': 'Κακουργιοδικειο Κορινθου', 'type': 'ORG'}, {'name': 'Νιτα', 'type': 'PERSON'}, {'name': 'Γιαννη', 'type': 'PERSON'}, {'name': 'Αναγνωστιδου', 'type': 'PERSON'}, {'name': 'Στανισλαβ', 'type': 'PERSON'}, {'name': 'Μονογενη Υιον', 'type': 'PERSON'}, {'name': 'Ζωοδοχου Πηγης', 'type': 'LOC'}, {'name': 'Γιαννης Εικοσιπεντακης', 'type': 'PERSON'}, {'name': 'Γκικας', 'type': 'PERSON'}, {'name': 'Ιησουν Χριστον', 'type': 'PERSON'}, {'name': 'Παναγιωτα Λυμπερη', 'type': 'PERSON'}, {'name': 'ΓιωργοςΜεταξακης', 'type': 'PERSON'}, {'name': 'Χανιων', 'type': 'LOC'}, {'name': 'Μανωλη Δουρη', 'type': 'PERSON'}, {'name': 'Μετς', 'type': 'LOC'}, {'name': 'Μεταξακη', 'type': 'PERSON'}, {'name': 'Γιωργος Μεταξακης', 'type': 'PERSON'}, {'name': 'Σωτηρια', 'type': 'ORG'}, {'name': 'Υμηττο', 'type': 'LOC'}, {'name': 'Ερμιονη', 'type': 'LOC'}, {'name': 'Νικος', 'type': 'PERSON'}, {'name': 'Γενικο Κρατικο Νοσοκομειο Πειραια', 'type': 'ORG'}, {'name': 'Κρητη', 'type': 'LOC'}, {'name': 'Γιαννης', 'type': 'PERSON'}, {'name': 'Αντιγονη Μαρκου', 'type': 'PERSON'}, {'name': 'Ελβετιας', 'type': 'LOC'}, {'name': 'Αμερικη', 'type': 'LOC'}, {'name': 'Ανυ', 'type': 'PERSON'}, {'name': 'Μπεικερ', 'type': 'PERSON'}, {'name': 'Νεαπολεως', 'type': 'LOC'}, {'name': 'Αγια Βαρβαρα', 'type': 'LOC'}, {'name': 'Μαριος', 'type': 'PERSON'}, {'name': 'Νικολαι', 'type': 'PERSON'}, {'name': 'Μανωλης Δουρης', 'type': 'PERSON'}, {'name': 'Καλλιοπη Αναγνωστιδου', 'type': 'PERSON'}, {'name': 'λοφο Αραπη', 'type': 'LOC'}, {'name': 'Θεοδωρου', 'type': 'PERSON'}, {'name': 'Ελευθεροτυπια', 'type': 'ORG'}, {'name': 'Ελληνιδα', 'type': 'MISC'}, {'name': 'Δημητρης', 'type': 'PERSON'}, {'name': 'Νιτα Μπεικερ', 'type': 'PERSON'}, {'name': 'Βασιλης Καρυδης', 'type': 'PERSON'}, {'name': 'Αλμυρο', 'type': 'LOC'}, {'name': 'Στειακακη', 'type': 'PERSON'}, {'name': 'Λυμπερη', 'type': 'PERSON'}, {'name': 'Νικου', 'type': 'PERSON'}, {'name': 'Δουφλης', 'type': 'PERSON'}, {'name': 'Στανισλαβ Μπαγκατζιεφ', 'type': 'PERSON'}, {'name': 'Βουλγαρος', 'type': 'MISC'}, {'name': 'Τρουπακης', 'type': 'PERSON'}, {'name': 'Αλβανος', 'type': 'MISC'}, {'name': 'Κλαυθμωνος. Κλαυθμυρισμος', 'type': 'PERSON'}, {'name': 'Δημητρης Δουφλης', 'type': 'PERSON'}, {'name': 'Κολλια', 'type': 'PERSON'}, {'name': 'Δουλφης', 'type': 'PERSON'}, {'name': 'Γιαννης Πανουσης', 'type': 'PERSON'}, {'name': 'Αιγαλεω', 'type': 'LOC'}, {'name': 'Καλαμακι', 'type': 'LOC'}, {'name': 'Μικτο Ορκωτο Δικαστηριο Αθηνων', 'type': 'ORG'}, {'name': 'Χανιμπαλ', 'type': 'PERSON'}, {'name': 'Κιτι', 'type': 'PERSON'}, {'name': 'Μανωλης', 'type': 'PERSON'}, {'name': 'Γιωργος Λυμπερης', 'type': 'PERSON'}, {'name': 'Αγια Βαρβαρα', 'type': 'PERSON'}, {'name': 'Δουρης', 'type': 'PERSON'}, {'name': 'Σουζανα', 'type': 'PERSON'}, {'name': 'Αννυ', 'type': 'PERSON'}, {'name': 'Στελλα Εικοσιπεντακη', 'type': 'PERSON'}, {'name': 'Τζοελ Μπεικερ', 'type': 'PERSON'}, {'name': 'Δουρη', 'type': 'PERSON'}, {'name': 'Ρουλα Πισπιριγκου', 'type': 'PERSON'}, {'name': 'Ακροπολις', 'type': 'ORG'}, {'name': 'Νικο. Πληρωνω', 'type': 'PERSON'}, {'name': 'Τζοελ', 'type': 'PERSON'}, {'name': 'Δημητρη Δουφλη', 'type': 'PERSON'}, {'name': 'Αμερικανιδα', 'type': 'MISC'}, {'name': 'Τριπολης', 'type': 'LOC'}, {'name': 'Βασιλη Λυμπερη', 'type': 'PERSON'}, {'name': 'Λυμπερης', 'type': 'PERSON'}]"
2022-04-02,True,"[""Home""]",neutral,"[{'name': 'Κ.Μητσοτακης', 'type': 'PERSON'}, {'name': 'Βορεια Ελλαδα', 'type': 'LOC'}, {'name': 'ΝΔ', 'type': 'ORG'}]"
2022-04-02,True,"[""Business""]",neutral,"[{'name': 'ΙΚΑ', 'type': 'ORG'}, {'name': 'Σ.ΕΠ.Ε', 'type': 'ORG'}, {'name': 'ΕΦΚΑ', 'type': 'ORG'}]"
2022-04-02,True,"[""News""]",neutral,"[{'name': 'Αθηνα', 'type': 'LOC'}, {'name': 'Ρ.Πισπιριγκου', 'type': 'PERSON'}, {'name': 'Μανο Δασκαλακη', 'type': 'PERSON'}, {'name': 'Α.Νικολουλη', 'type': 'PERSON'}, {'name': 'Πατρας', 'type': 'LOC'}, {'name': 'Μανου', 'type': 'PERSON'}, {'name': 'Black Angel', 'type': 'MISC'}, {'name': 'Ρουλα', 'type': 'PERSON'}, {'name': 'Ισραηλ', 'type': 'LOC'}, {'name': 'ΗΑΕ', 'type': 'LOC'}, {'name': 'ΣΗΜΕΡΑΘ.Κατερινοπουλος', 'type': 'PERSON'}, {'name': 'Iowa', 'type': 'LOC'}, {'name': 'Oakland', 'type': 'LOC'}, {'name': 'Αγγελος', 'type': 'PERSON'}]"
2022-04-02,True,"[""Politics""]",negative,"[{'name': 'Ν.Ανδρουλακης', 'type': 'PERSON'}, {'name': 'Αντονιο Κοστα', 'type': 'PERSON'}, {'name': 'Θεσσαλονικη', 'type': 'LOC'}, {'name': 'ΣΗΜΕΡΑΝ.Ανδρουλακης', 'type': 'PERSON'}, {'name': 'Ιταλοι', 'type': 'MISC'}, {'name': 'Ταμειου Ανακαμψης', 'type': 'ORG'}, {'name': 'Βελλιδειο Συνεδριακο Κεντρο', 'type': 'LOC'}, {'name': 'ΝΔ', 'type': 'ORG'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Κρητη', 'type': 'LOC'}, {'name': 'Τσετσενοι', 'type': 'MISC'}, {'name': 'Νικος Ανδρουλακης', 'type': 'PERSON'}, {'name': 'Ανδρουλακη', 'type': 'PERSON'}, {'name': 'Ταμειο Ανακαμψης', 'type': 'ORG'}, {'name': 'Μητσοτακης', 'type': 'PERSON'}, {'name': 'Ισπανοι', 'type': 'MISC'}, {'name': 'ΠΑΣΟΚ-Κινημα Αλλαγης', 'type': 'ORG'}, {'name': 'ΠΑΣΟΚ', 'type': 'ORG'}, {'name': 'Κινηματος Αλλαγης', 'type': 'ORG'}, {'name': 'ΕΚΑΣ', 'type': 'ORG'}, {'name': 'Πορτογαλοι', 'type': 'MISC'}, {'name': 'Ευοσμου Θεσσαλονικης', 'type': 'LOC'}, {'name': 'ΚΙΝΑΛ', 'type': 'ORG'}, {'name': 'Ανδρουλακης', 'type': 'PERSON'}, {'name': 'ΣΥΡΙΖΑ', 'type': 'ORG'}, {'name': 'Ιταλια', 'type': 'LOC'}, {'name': 'Αθηνα', 'type': 'LOC'}, {'name': 'Ανδρουλακης. Δηκτικος', 'type': 'PERSON'}]"
2022-04-02,False,"[""Crime""]",negative,"[{'name': 'Μαλενα', 'type': 'PERSON'}, {'name': 'Μανος Δασκαλακης', 'type': 'PERSON'}, {'name': 'Ιωαννα Μανδρου', 'type': 'PERSON'}, {'name': 'Τμημα Διωξης Εγκληματων', 'type': 'ORG'}, {'name': 'Πατρας', 'type': 'LOC'}, {'name': 'Τζωρτζινα', 'type': 'PERSON'}, {'name': 'Μοσχας', 'type': 'LOC'}, {'name': 'Ν.Πεσκοφ', 'type': 'PERSON'}, {'name': 'Ιριδας', 'type': 'PERSON'}, {'name': 'Αθηνας', 'type': 'LOC'}, {'name': 'Ρουλα Πισπιριγκου', 'type': 'PERSON'}, {'name': 'Βολος', 'type': 'LOC'}, {'name': 'Τζωρτζινας', 'type': 'PERSON'}, {'name': 'Ιριδα', 'type': 'PERSON'}, {'name': 'Μαλενας', 'type': 'PERSON'}, {'name': 'Ιατροδικαστικης Εταιρειας Γρηγορης Λεων', 'type': 'PERSON'}, {'name': 'Κιεβου', 'type': 'ORG'}, {'name': 'Κουκουραβα', 'type': 'LOC'}, {'name': 'Ρουλας Πισπιριγκου', 'type': 'PERSON'}]"
2022-04-02,False,"[""War_Terrorism_Firearms""]",neutral,"[{'name': 'Ρωσικη Ομοσπονδια', 'type': 'ORG'}, {'name': 'Γαλλο', 'type': 'MISC'}, {'name': 'υπουργειο Εθνικης Αμυνας', 'type': 'ORG'}, {'name': 'Αθανασιο Κοντοκωστα', 'type': 'PERSON'}, {'name': 'Πολεμικης Αεροποριας', 'type': 'ORG'}, {'name': 'RIA Novosti', 'type': 'ORG'}, {'name': 'Ανδρεα Κοη', 'type': 'PERSON'}, {'name': 'Αλεξανδρουπολη', 'type': 'LOC'}, {'name': 'Καραμανλη', 'type': 'PERSON'}, {'name': 'Τσετσενοι', 'type': 'MISC'}, {'name': 'Ν.Ηλιοπουλος', 'type': 'PERSON'}, {'name': 'Πουτιν', 'type': 'PERSON'}, {'name': 'Ρωσο', 'type': 'MISC'}, {'name': 'BMP-3', 'type': 'MISC'}, {'name': 'Ρωσιας', 'type': 'LOC'}, {'name': 'Υπηρεσιων Βορειου Ελλαδος', 'type': 'ORG'}, {'name': 'ΚΥΣΕΑ', 'type': 'ORG'}, {'name': 'Ν.Σαρκοζι', 'type': 'PERSON'}, {'name': 'Ελλαδας', 'type': 'LOC'}, {'name': 'Μπουργκας', 'type': 'LOC'}, {'name': 'Μαριουπολης', 'type': 'LOC'}, {'name': 'Ελληνας', 'type': 'MISC'}, {'name': 'Ηρακλειο', 'type': 'LOC'}, {'name': 'Κωστα Καραμανλη', 'type': 'PERSON'}, {'name': 'Ευ. Μειμαρακη', 'type': 'PERSON'}]"
2022-04-02,True,"[""Politics""]",negative,"[{'name': 'ΕΦΚ', 'type': 'ORG'}, {'name': 'Ευρωπαικη Επιτροπη', 'type': 'ORG'}, {'name': 'Γαλλιας', 'type': 'LOC'}, {'name': 'Ιρλανδια', 'type': 'LOC'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Κυπρο', 'type': 'LOC'}, {'name': 'Μητσοτακης', 'type': 'PERSON'}, {'name': 'Ινστιτουτου Μικρων Επιχειρησεων', 'type': 'ORG'}, {'name': 'Ηλιοπουλος', 'type': 'PERSON'}, {'name': 'Ουκρανια', 'type': 'LOC'}, {'name': 'ΔΕΗ', 'type': 'ORG'}, {'name': 'ΓΣΕΒΕΕ', 'type': 'ORG'}, {'name': 'Νασος Ηλιοπουλος', 'type': 'PERSON'}, {'name': 'Προοδευτικη Συμμαχια', 'type': 'ORG'}, {'name': 'Μητσοτακη', 'type': 'PERSON'}, {'name': 'ΣΥΡΙΖΑ-Προοδευτικη Συμμαχια', 'type': 'ORG'}, {'name': 'ΚΡΗΤΗ TV', 'type': 'ORG'}, {'name': 'Βελγιο', 'type': 'LOC'}, {'name': 'ΣΥΡΙΖΑ', 'type': 'ORG'}, {'name': 'Κυριακου Μητσοτακη', 'type': 'PERSON'}, {'name': 'ΕΣΥ', 'type': 'ORG'}, {'name': 'Νασου Ηλιοπουλου', 'type': 'PERSON'}, {'name': 'Ιταλια', 'type': 'LOC'}, {'name': 'Γαλλια', 'type': 'LOC'}, {'name': 'Κομισιον', 'type': 'ORG'}, {'name': 'Πορτογαλια', 'type': 'LOC'}]"
2022-04-02,True,"[""Astrology""]",positive,"[{'name': 'Τζωρτζινας', 'type': 'PERSON'}]"
2022-04-02,False,"[""War_Terrorism_Firearms""]",negative,"[{'name': 'Μορισον', 'type': 'PERSON'}, {'name': 'Σκοτ Μορισον', 'type': 'PERSON'}, {'name': 'Αυστραλιας', 'type': 'LOC'}, {'name': 'Ουκρανους', 'type': 'MISC'}, {'name': 'NATO', 'type': 'ORG'}, {'name': 'Αυστραλους', 'type': 'MISC'}, {'name': 'NTSB', 'type': 'ORG'}, {'name': 'Gazprombank. Ροδος', 'type': 'ORG'}, {'name': 'Ουκρανια', 'type': 'LOC'}, {'name': 'Αυστραλια', 'type': 'LOC'}]"
2022-04-02,True,"[""Business""]",negative,"[{'name': 'Ελβετοι', 'type': 'MISC'}, {'name': 'Νεα Υορκη', 'type': 'LOC'}, {'name': 'Ελβετιας', 'type': 'LOC'}, {'name': 'Forexreprort.gr', 'type': 'ORG'}, {'name': 'Ελβετους', 'type': 'MISC'}, {'name': 'SNB', 'type': 'ORG'}, {'name': 'Ηρακλειο', 'type': 'LOC'}, {'name': 'Ν.Ηλιοπουλος', 'type': 'PERSON'}, {'name': 'defencenet.gr', 'type': 'ORG'}, {'name': 'Γερμανια', 'type': 'LOC'}, {'name': 'Τσετσενοι', 'type': 'MISC'}, {'name': 'Μαριουπολης', 'type': 'LOC'}, {'name': 'Ελβετια', 'type': 'LOC'}, {'name': 'Ολλανδια', 'type': 'LOC'}]"
2022-04-02,True,"[""News"", ""Education""]",negative,"[{'name': 'Βολος', 'type': 'LOC'}, {'name': 'Πρωτομαγια', 'type': 'MISC'}, {'name': 'Τζωρτζινα', 'type': 'PERSON'}, {'name': 'Ιριδα', 'type': 'PERSON'}, {'name': 'Θωμα', 'type': 'PERSON'}, {'name': 'Μαλενα', 'type': 'PERSON'}, {'name': 'υπουργειου Παιδειας', 'type': 'ORG'}]"
2022-04-02,True,"[""Science&Tech/Science""]",negative,"[{'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Ριου Αντιρριου', 'type': 'LOC'}, {'name': 'Ερευνητικη Μοναδα Εδαφοδυναμικης και Γεωτεχνικης Σεισμικης Μηχανικης', 'type': 'ORG'}, {'name': 'ΑΠΘ', 'type': 'ORG'}, {'name': 'Αντιρριου', 'type': 'LOC'}, {'name': 'Ρωσια', 'type': 'LOC'}, {'name': 'Θεσσαλονικη', 'type': 'LOC'}, {'name': 'Ριου', 'type': 'LOC'}, {'name': 'Βερολινο', 'type': 'LOC'}, {'name': 'Ψαλτοπουλου', 'type': 'PERSON'}, {'name': 'Κυριαζης Πιτιλακης', 'type': 'PERSON'}, {'name': 'Κιεβο', 'type': 'LOC'}, {'name': 'Αριστοτελειου Πανεπιστημιου Θεσσαλονικης', 'type': 'ORG'}, {'name': 'Πανεπιστημιου Πατρων', 'type': 'ORG'}, {'name': 'Θεσσαλονικης', 'type': 'LOC'}, {'name': 'Πανεπιστημιο Πατρων', 'type': 'ORG'}]"
2022-04-02,True,"[""Sports/Other""]",positive,"[{'name': 'Γιαπωνεζα', 'type': 'MISC'}, {'name': 'Καλιφορνια', 'type': 'LOC'}, {'name': 'Roland Garros', 'type': 'MISC'}, {'name': 'WTA', 'type': 'ORG'}, {'name': 'Miami Open', 'type': 'MISC'}, {'name': 'Ιγκα Σφιοντεκ', 'type': 'PERSON'}, {'name': 'Ναομι Οσακα', 'type': 'PERSON'}, {'name': 'Σφιοντεκ', 'type': 'ORG'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Στεφι Γκραφ', 'type': 'PERSON'}, {'name': 'Sunshine Doubles', 'type': 'MISC'}, {'name': 'Τοροντο', 'type': 'LOC'}, {'name': 'Indian Wells', 'type': 'MISC'}, {'name': 'Australian Open', 'type': 'MISC'}, {'name': 'Σφιοντεκ', 'type': 'PERSON'}, {'name': 'Οσακα', 'type': 'LOC'}, {'name': 'Μαιαμι', 'type': 'LOC'}, {'name': 'Πολωνη', 'type': 'MISC'}, {'name': 'Google News', 'type': 'ORG'}, {'name': 'Βικτορια Αζαρενκα', 'type': 'PERSON'}, {'name': 'Ντοχα', 'type': 'LOC'}, {'name': 'Μπελιντα Μπεντσιτς', 'type': 'PERSON'}, {'name': 'Πολωνη', 'type': 'PERSON'}, {'name': 'Κιμ Κλαιστερς', 'type': 'PERSON'}]"
